uid,player_level,character,char_level,element,w_engine,w_engine_level,basic_atk,special_atk,dash,ultimate,core_skill,assist,base_hp,base_atk,base_def,base_impact,crit_rate,crit_dmg,anomaly_mastery,anomaly_proficiency,pen_ratio,pen,base_energy_regen,dmg_bonus,percent_hp_sub,percent_atk_sub,percent_def_sub,crit_rate_sub,crit_dmg_sub,pen_sub,anomaly_proficiency_sub,drive_slot_4,drive_slot_5,drive_slot_6,drive_sets
ad333531765411f0b39b8878734f76cf,60,Yixuan,60,Ether,Qingming Birdcage,60.0,12,12,12,12,7,12,0,0,0,0,55.4,171.6,92,108,0.0,27,0,30.0,27.0,15.0,4.8,36.0,57.6,27,18,CRIT DMG,Ether DMG Bonus,Percent HP,"4p Yunkui Tales, Branch & Blade Song"
ad333531765411f0b39b8878734f76cf,60,Miyabi,60,Ice,Hailstorm Shrine,60.0,12,12,11,12,7,11,0,0,0,0,89.8,123.6,116,283,0.0,18,0,30.0,6.0,21.0,4.8,28.8,57.6,18,45,CRIT Rate,Ice DMG Bonus,Percent ATK,"4p Branch & Blade Song, Woodpecker Electro"
ad333531765411f0b39b8878734f76cf,60,Astra Yao,60,Ether,Bashful Demon,60.0,11,12,11,12,7,11,0,0,0,0,19.4,69.2,93,110,0.0,36,0,0.0,12.0,36.0,28.8,14.4,19.2,36,18,Percent ATK,Percent ATK,Energy Regen,"4p Astral Voice, Swing Jazz"
ad333531765411f0b39b8878734f76cf,60,Vivian,60,Ether,Weeping Gemini,60.0,11,12,11,12,7,11,0,0,0,0,14.6,78.8,155,366,0.0,54,0,0.0,6.0,30.0,14.4,9.6,28.8,54,126,Anomaly Proficiency,Percent DEF,Percent HP,"4p Phaethon's Melody, Chaos Jazz"
ad333531765411f0b39b8878734f76cf,60,Jane,60,Physical,Electro-Lip Gloss,60.0,12,12,12,12,7,12,0,0,0,0,12.2,83.6,204,389,0.0,90,0,40.0,0.0,30.0,4.8,7.2,33.6,90,108,Anomaly Proficiency,Physical DMG Bonus,Anomaly Mastery,"4p Fanged Metal, Phaethon's Melody"
ad333531765411f0b39b8878734f76cf,60,Ju Fufu,60,Fire,Hellfire Gears,60.0,11,12,11,12,7,12,0,0,0,0,67.4,83.6,93,132,0.0,36,0,0.0,0.0,36.0,14.4,24.0,33.6,36,36,CRIT Rate,Percent ATK,Percent ATK,"4p King of the Summit, Astral Voice"
ad333566765411f097e38878734f76cf,59,Miyabi,60,Ice,Hailstorm Shrine,60.0,12,11,8,12,7,8,0,0,0,0,70.6,181.2,116,265,24.0,18,0,0.0,3.0,27.0,0.0,33.6,67.2,18,27,CRIT DMG,PEN Ratio,Percent ATK,"4p Branch & Blade Song, Woodpecker Electro"
ad333566765411f097e38878734f76cf,59,Vivian,60,Ether,Weeping Gemini,60.0,10,9,1,7,7,7,0,0,0,0,14.6,59.6,198,357,24.0,18,0,0.0,6.0,30.0,14.4,9.6,9.6,18,117,Anomaly Proficiency,PEN Ratio,Anomaly Mastery,"4p Phaethon's Melody, Chaos Jazz"
ad333566765411f097e38878734f76cf,59,Burnice,60,Fire,Fusion Compiler,60.0,9,12,1,8,7,3,0,0,0,0,14.6,74.0,153,371,24.0,9,0,30.0,9.0,39.0,0.0,9.6,24.0,9,99,Anomaly Proficiency,Fire DMG Bonus,Anomaly Mastery,"4p Chaos Jazz, Freedom Blues"
ad333566765411f097e38878734f76cf,59,Jane,60,Physical,Weeping Gemini,60.0,10,9,1,6,7,3,0,0,0,0,17.0,93.2,192,362,24.0,36,0,10.0,3.0,24.0,19.2,12.0,43.2,36,126,Anomaly Proficiency,PEN Ratio,Anomaly Mastery,"4p Fanged Metal, Chaos Jazz"
ad333566765411f097e38878734f76cf,59,Yixuan,60,Ether,Steel Cushion,60.0,8,12,2,12,7,8,0,0,0,0,82.6,150.8,92,117,0.0,27,0,30.0,15.0,3.0,4.8,31.2,52.8,27,27,CRIT DMG,Ether DMG Bonus,Percent HP,"4p Yunkui Tales, Woodpecker Electro"
ad333566765411f097e38878734f76cf,59,Evelyn,60,Fire,Heartstring Nocturne,60.0,12,12,7,12,7,8,0,0,0,0,70.6,179.6,92,117,0.0,45,0,30.0,9.0,24.0,24.0,19.2,81.6,45,27,CRIT DMG,Fire DMG Bonus,Percent ATK,"4p Woodpecker Electro, Hormone Punk"
ad33359b765411f0bad68878734f76cf,60,Yuzuha,60,Physical,Kaboom the Cannon,60.0,12,11,8,11,7,11,0,0,0,0,21.8,59.6,171,174,0.0,27,0,0.0,9.0,12.0,19.2,16.8,9.6,27,81,Percent ATK,Percent ATK,Anomaly Mastery,"4p Swing Jazz, Phaethon's Melody"
ad33359b765411f0bad68878734f76cf,60,Alice,56,Physical,Electro-Lip Gloss,40.0,11,8,6,7,5,7,0,0,0,0,21.8,69.2,167,250,0.0,45,0,30.0,0.0,33.0,0.0,16.8,19.2,45,45,Percent ATK,Physical DMG Bonus,Anomaly Mastery,"4p Freedom Blues, Phaethon's Melody"
ad33359b765411f0bad68878734f76cf,60,Yixuan,60,Ether,Radiowave Journey,60.0,12,12,12,12,7,11,0,0,0,0,36.2,142.8,92,117,0.0,27,0,30.0,21.0,12.0,9.6,16.8,28.8,27,27,CRIT DMG,Ether DMG Bonus,Percent HP,"4p Yunkui Tales, Branch & Blade Song"
ad33359b765411f0bad68878734f76cf,60,Trigger,60,Electric,Six Shooter,60.0,12,12,12,12,7,12,0,0,0,0,48.2,102.8,96,122,0.0,36,0,0.0,6.0,18.0,9.6,19.2,52.8,36,27,CRIT Rate,Percent ATK,Impact,"4p King of the Summit, Shadow Harmony"
ad33359b765411f0bad68878734f76cf,60,Vivian,60,Ether,Electro-Lip Gloss,60.0,12,12,8,12,7,9,0,0,0,0,26.6,78.8,198,351,0.0,63,0,0.0,0.0,12.0,19.2,21.6,28.8,63,36,Anomaly Proficiency,Percent ATK,Anomaly Mastery,"4p Phaethon's Melody, Freedom Blues"
ad33359b765411f0bad68878734f76cf,60,Evelyn,60,Fire,Street Superstar,60.0,11,11,8,11,7,9,0,0,0,0,65.8,94.8,92,99,0.0,54,0,30.0,18.0,18.0,28.8,14.4,28.8,54,9,CRIT Rate,Fire DMG Bonus,Percent ATK,"4p Woodpecker Electro, Branch & Blade Song"
ad3335d5765411f0a4e78878734f76cf,55,Miyabi,60,Ice,Hailstorm Shrine,60.0,12,12,8,12,7,9,0,0,0,0,80.2,147.6,150,283,0.0,9,0,30.0,3.0,21.0,0.0,19.2,81.6,9,45,CRIT Rate,Ice DMG Bonus,Anomaly Mastery,"4p Branch & Blade Song, Woodpecker Electro"
ad3335d5765411f0a4e78878734f76cf,55,Yixuan,60,Ether,Qingming Birdcage,60.0,9,12,9,11,7,9,0,0,0,0,50.6,162.0,92,117,0.0,18,0,0.0,6.0,6.0,14.4,31.2,48.0,18,27,CRIT DMG,Percent HP,Percent HP,"4p Yunkui Tales, Branch & Blade Song"
ad3335d5765411f0a4e78878734f76cf,55,Vivian,60,Ether,Weeping Gemini,60.0,11,10,6,9,7,9,0,0,0,0,5.0,74.0,198,330,0.0,45,0,30.0,3.0,24.0,14.4,0.0,24.0,45,90,Anomaly Proficiency,Ether DMG Bonus,Anomaly Mastery,"4p Phaethon's Melody, Freedom Blues"
ad3335d5765411f0a4e78878734f76cf,55,Yuzuha,60,Physical,Weeping Cradle,60.0,11,10,7,9,7,8,0,0,0,0,31.4,59.6,171,183,24.0,18,0,0.0,0.0,24.0,38.4,26.4,9.6,18,90,Percent ATK,Percent ATK,Anomaly Mastery,"4p Astral Voice, Phaethon's Melody"
ad3335d5765411f0a4e78878734f76cf,55,Astra Yao,60,Ether,Bashful Demon,60.0,8,10,6,10,7,7,0,0,0,0,19.4,102.8,93,92,0.0,9,0,0.0,21.0,33.0,14.4,14.4,52.8,9,0,Percent ATK,Percent ATK,Energy Regen,"4p Astral Voice, Swing Jazz"
ad3335d5765411f0a4e78878734f76cf,55,Nicole,60,Ether,The Vault,60.0,4,8,2,8,6,4,0,0,0,0,11.4,83.6,90,171,0.0,27,0,30.0,13.0,9.0,17.6,6.4,33.6,27,18,Anomaly Proficiency,Ether DMG Bonus,Percent ATK,"4p Swing Jazz, Chaotic Metal"
ad33360b765411f0bae08878734f76cf,58,Yixuan,60,Ether,Qingming Birdcage,60.0,12,12,9,12,7,9,0,0,0,0,65.8,170.0,92,90,0.0,27,0,30.0,12.0,9.0,9.6,38.4,72.0,27,0,CRIT DMG,Ether DMG Bonus,Percent HP,"4p Yunkui Tales, Woodpecker Electro"
ad33360b765411f0bae08878734f76cf,58,Soldier 0 - Anby,60,Electric,Severed Innocence,60.0,11,12,10,11,7,7,0,0,0,0,63.4,184.4,94,111,0.0,9,0,30.0,6.0,9.0,24.0,36.0,38.4,9,18,CRIT DMG,Electric DMG Bonus,Percent ATK,"4p Shadow Harmony, Woodpecker Electro"
ad33360b765411f0bae08878734f76cf,58,Yuzuha,60,Physical,Metanukimorphosis,60.0,12,12,1,12,7,9,0,0,0,0,29.0,50.0,171,201,0.0,18,0,0.0,6.0,18.0,19.2,24.0,0.0,18,108,Percent ATK,Percent ATK,Anomaly Mastery,"4p Swing Jazz, Phaethon's Melody"
ad33360b765411f0bae08878734f76cf,58,Ju Fufu,60,Fire,Hellfire Gears,60.0,7,10,5,12,7,9,0,0,0,0,60.2,88.4,93,141,0.0,45,0,0.0,15.0,30.0,0.0,16.8,38.4,45,45,CRIT Rate,Percent ATK,Percent ATK,"4p King of the Summit, Astral Voice"
ad33360b765411f0bae08878734f76cf,58,Astra Yao,60,Ether,Kaboom the Cannon,60.0,1,12,1,12,7,1,0,0,0,0,7.4,88.4,93,155,0.0,45,0,0.0,12.0,24.0,19.2,2.4,38.4,45,63,Percent ATK,Percent ATK,Percent ATK,"4p Astral Voice, Swing Jazz"
ad33360b765411f0bae08878734f76cf,58,Ellen,60,Ice,The Brimstone,60.0,11,11,11,12,7,9,0,0,0,0,85.0,123.6,94,102,24.0,9,0,0.0,18.0,12.0,0.0,33.6,57.6,9,9,CRIT Rate,PEN Ratio,Percent ATK,"4p Woodpecker Electro, Branch & Blade Song"
ad333642765411f0be728878734f76cf,60,Yuzuha,60,Physical,Metanukimorphosis,60.0,12,12,12,12,7,12,0,0,0,0,26.6,98.0,171,138,0.0,27,0,0.0,0.0,27.0,9.6,21.6,48.0,27,45,Percent ATK,Percent ATK,Anomaly Mastery,"4p Astral Voice, Phaethon's Melody"
ad333642765411f0be728878734f76cf,60,Astra Yao,60,Ether,Kaboom the Cannon,60.0,11,12,7,12,7,11,0,0,0,0,14.6,78.8,93,110,0.0,27,0,0.0,30.0,30.0,9.6,9.6,28.8,27,18,Percent ATK,Percent ATK,Energy Regen,"4p Astral Voice, Swing Jazz"
ad333642765411f0be728878734f76cf,60,Vivian,60,Ether,Flight of Fancy,60.0,12,12,12,12,7,12,0,0,0,0,12.2,59.6,198,411,0.0,9,0,30.0,15.0,39.0,24.0,7.2,9.6,9,81,Anomaly Proficiency,Ether DMG Bonus,Anomaly Mastery,"4p Phaethon's Melody, Freedom Blues"
ad333642765411f0be728878734f76cf,60,Burnice,60,Fire,Flamemaker Shaker,60.0,12,12,1,12,7,11,0,0,0,0,17.0,69.2,153,326,24.0,18,0,0.0,21.0,42.0,9.6,12.0,19.2,18,54,Anomaly Proficiency,PEN Ratio,Anomaly Mastery,"4p Chaos Jazz, Freedom Blues"
ad333642765411f0be728878734f76cf,60,Miyabi,60,Ice,Hailstorm Shrine,60.0,12,12,10,12,7,12,0,0,0,0,68.2,147.6,116,256,0.0,27,0,0.0,9.0,15.0,19.2,7.2,81.6,27,18,CRIT Rate,Percent ATK,Percent ATK,"4p Branch & Blade Song, Woodpecker Electro"
ad333642765411f0be728878734f76cf,60,Jane,60,Physical,Electro-Lip Gloss,60.0,12,12,12,12,7,11,0,0,0,0,17.0,69.2,192,410,0.0,45,0,40.0,15.0,30.0,0.0,12.0,19.2,45,99,Anomaly Proficiency,Physical DMG Bonus,Anomaly Mastery,"4p Fanged Metal, Freedom Blues"
ad333679765411f082e28878734f76cf,60,Jane,60,Physical,Sharpened Stinger,60.0,9,9,7,8,7,1,0,0,0,0,14.6,74.0,192,431,0.0,18,0,40.0,12.0,42.0,9.6,9.6,24.0,18,135,Anomaly Proficiency,Physical DMG Bonus,Anomaly Mastery,"4p Fanged Metal, Astral Voice"
ad333679765411f082e28878734f76cf,60,Yuzuha,60,Physical,Metanukimorphosis,60.0,12,8,1,7,7,8,0,0,0,0,17.0,88.4,171,192,0.0,0,0,0.0,6.0,24.0,9.6,12.0,38.4,0,99,Percent ATK,Percent ATK,Anomaly Mastery,"4p Astral Voice, Phaethon's Melody"
ad333679765411f082e28878734f76cf,60,Miyabi,60,Ice,Hailstorm Shrine,60.0,11,11,3,11,7,3,0,0,0,0,82.6,133.2,116,283,0.0,54,0,30.0,6.0,24.0,9.6,21.6,67.2,54,45,CRIT Rate,Ice DMG Bonus,Percent ATK,"4p Branch & Blade Song, Woodpecker Electro"
ad333679765411f082e28878734f76cf,60,Hugo,60,Ice,Myriad Eclipse,60.0,1,11,1,12,7,1,0,0,0,0,89.8,155.6,86,99,0.0,9,0,30.0,12.0,12.0,9.6,38.4,57.6,9,9,CRIT DMG,Ice DMG Bonus,Percent ATK,"4p Hormone Punk, Woodpecker Electro"
ad333679765411f082e28878734f76cf,60,Harumasa,60,Electric,Zanshin Herb Case,60.0,9,11,12,11,7,1,0,0,0,0,56.2,208.4,80,140,0.0,45,0,40.0,6.0,18.0,0.0,28.8,62.4,45,45,CRIT DMG,Electric DMG Bonus,Percent ATK,"4p Woodpecker Electro, Thunder Metal"
ad333679765411f082e28878734f76cf,60,Evelyn,60,Fire,Heartstring Nocturne,60.0,10,12,3,12,7,3,0,0,0,0,77.8,174.8,92,90,0.0,36,0,40.0,15.0,12.0,4.8,26.4,76.8,36,0,CRIT DMG,Fire DMG Bonus,Percent ATK,"4p Woodpecker Electro, Inferno Metal"
ad3336ae765411f08f788878734f76cf,60,Yixuan,60,Ether,Qingming Birdcage,60.0,11,12,8,12,7,8,0,0,0,0,55.4,138.0,92,99,0.0,0,0,30.0,27.0,18.0,19.2,36.0,24.0,0,9,CRIT DMG,Ether DMG Bonus,Percent HP,"4p Yunkui Tales, Branch & Blade Song"
ad3336ae765411f08f788878734f76cf,60,Miyabi,60,Ice,Hailstorm Shrine,60.0,12,11,8,12,7,8,0,0,0,0,81.8,123.6,116,238,32.0,45,0,0.0,6.0,9.0,9.6,28.8,57.6,45,0,CRIT Rate,PEN Ratio,Percent ATK,"4p Branch & Blade Song, Puffer Electro"
ad3336ae765411f08f788878734f76cf,60,Yanagi,60,Electric,Sharpened Stinger,60.0,11,12,7,11,7,7,0,0,0,0,29.0,74.0,192,389,0.0,18,0,30.0,27.0,9.0,28.8,24.0,24.0,18,63,Anomaly Proficiency,Electric DMG Bonus,Anomaly Mastery,"4p Chaos Jazz, Swing Jazz"
ad3336ae765411f08f788878734f76cf,60,Jane,60,Physical,Fusion Compiler,60.0,12,10,10,11,7,7,0,0,0,0,12.2,59.6,192,353,24.0,54,0,40.0,12.0,33.0,9.6,7.2,9.6,54,117,Anomaly Proficiency,Physical DMG Bonus,Anomaly Mastery,"4p Fanged Metal, Freedom Blues"
ad3336ae765411f08f788878734f76cf,60,Astra Yao,60,Ether,Elegant Vanity,60.0,7,12,7,11,7,8,0,0,0,0,29.0,74.0,93,101,0.0,108,0,0.0,24.0,24.0,19.2,24.0,24.0,108,9,Percent ATK,Percent ATK,Energy Regen,"4p Astral Voice, Swing Jazz"
ad3336ae765411f08f788878734f76cf,60,Yuzuha,60,Physical,Metanukimorphosis,60.0,12,12,7,11,7,8,0,0,0,0,14.6,107.6,171,111,0.0,18,0,0.0,6.0,33.0,4.8,9.6,57.6,18,18,Percent ATK,Percent ATK,Anomaly Mastery,"4p Swing Jazz, Phaethon's Melody"
ad3336e6765411f0b9b18878734f76cf,59,Vivian,60,Ether,Flight of Fancy,60.0,12,12,7,12,7,8,0,0,0,0,14.6,74.0,198,501,0.0,0,0,0.0,12.0,6.0,24.0,9.6,24.0,0,171,Anomaly Proficiency,Percent ATK,Anomaly Mastery,"4p Phaethon's Melody, Freedom Blues"
ad3336e6765411f0b9b18878734f76cf,59,Miyabi,60,Ice,Hailstorm Shrine,60.0,12,12,12,12,7,12,0,0,0,0,68.2,186.0,116,274,0.0,27,0,30.0,0.0,6.0,4.8,31.2,72.0,27,36,CRIT DMG,Ice DMG Bonus,Percent ATK,"4p Branch & Blade Song, Woodpecker Electro"
ad3336e6765411f0b9b18878734f76cf,59,Yanagi,60,Electric,Timeweaver,60.0,12,12,2,12,7,12,0,0,0,0,9.8,54.8,192,401,0.0,63,0,0.0,6.0,12.0,28.8,4.8,4.8,63,135,Anomaly Proficiency,Percent ATK,Anomaly Mastery,"4p Chaos Jazz, Freedom Blues"
ad3336e6765411f0b9b18878734f76cf,59,Astra Yao,60,Ether,Elegant Vanity,60.0,11,12,1,12,7,12,0,0,0,0,14.6,126.8,93,137,0.0,54,0,0.0,3.0,27.0,9.6,9.6,76.8,54,45,Percent ATK,Percent ATK,Energy Regen,"4p Astral Voice, Swing Jazz"
ad3336e6765411f0b9b18878734f76cf,59,Yuzuha,60,Physical,Metanukimorphosis,60.0,12,12,1,10,7,1,0,0,0,0,9.8,64.4,171,174,0.0,0,0,0.0,15.0,24.0,24.0,4.8,14.4,0,81,Percent ATK,Percent ATK,Anomaly Mastery,"4p Swing Jazz, Phaethon's Melody"
ad3336e6765411f0b9b18878734f76cf,59,Yixuan,60,Ether,Qingming Birdcage,60.0,5,11,1,12,6,1,0,0,0,0,55.4,171.6,92,108,0.0,0,0,0.0,9.0,3.0,24.0,36.0,57.6,0,18,CRIT DMG,Percent ATK,Percent HP,"4p Yunkui Tales, Branch & Blade Song"
ad33371c765411f0aedb8878734f76cf,60,Soldier 0 - Anby,60,Electric,Severed Innocence,60.0,11,12,7,11,7,7,0,0,0,0,56.2,208.4,94,138,24.0,27,0,0.0,0.0,21.0,0.0,28.8,62.4,27,45,CRIT DMG,PEN Ratio,Impact,"4p Shadow Harmony, Woodpecker Electro"
ad33371c765411f0aedb8878734f76cf,60,Trigger,60,Electric,,,12,8,7,11,7,7,0,0,0,0,68.2,102.8,96,104,0.0,27,0,30.0,9.0,15.0,4.8,31.2,52.8,27,9,CRIT Rate,Electric DMG Bonus,Impact,"4p King of the Summit, Woodpecker Electro"
ad33371c765411f0aedb8878734f76cf,60,Vivian,60,Ether,Weeping Gemini,60.0,9,9,7,9,7,9,0,0,0,0,21.8,64.4,198,357,0.0,18,0,30.0,12.0,42.0,0.0,16.8,14.4,18,117,Anomaly Proficiency,Ether DMG Bonus,Anomaly Mastery,"4p Phaethon's Melody, Chaos Jazz"
ad33371c765411f0aedb8878734f76cf,60,Miyabi,60,Ice,Hailstorm Shrine,60.0,12,12,8,12,7,8,0,0,0,0,77.0,123.6,116,247,32.0,36,0,0.0,6.0,15.0,9.6,48.0,57.6,36,9,Percent ATK,PEN Ratio,Percent ATK,"4p Branch & Blade Song, Puffer Electro"
ad33371c765411f0aedb8878734f76cf,60,Yanagi,60,Electric,Timeweaver,60.0,11,11,6,10,7,3,0,0,0,0,17.0,69.2,192,401,0.0,0,0,30.0,18.0,24.0,28.8,12.0,19.2,0,135,Anomaly Proficiency,Electric DMG Bonus,Anomaly Mastery,"4p Chaos Jazz, Freedom Blues"
ad33371c765411f0aedb8878734f76cf,60,Astra Yao,60,Ether,,,1,12,1,1,7,1,0,0,0,0,26.6,59.6,93,137,0.0,36,0,0.0,18.0,24.0,14.4,21.6,9.6,36,45,Percent ATK,Percent ATK,Percent ATK,"4p Astral Voice, Hormone Punk"
ad183c2d765411f0b6138878734f76cf,57,Miyabi,60,Ice,Hailstorm Shrine,60.0,12,12,12,12,7,12,0,0,0,0,61.0,181.2,116,256,0.0,36,0,30.0,9.0,33.0,9.6,24.0,67.2,36,18,CRIT DMG,Ice DMG Bonus,Percent ATK,"4p Branch & Blade Song, Woodpecker Electro"
ad183c2d765411f0b6138878734f76cf,57,Soldier 0 - Anby,60,Electric,Severed Innocence,60.0,12,12,9,10,7,10,0,0,0,0,80.2,146.0,94,93,0.0,45,0,30.0,21.0,24.0,14.4,28.8,48.0,45,0,CRIT Rate,Electric DMG Bonus,Percent ATK,"4p Shadow Harmony, Woodpecker Electro"
ad183c2d765411f0b6138878734f76cf,57,Astra Yao,60,Ether,Bashful Demon,60.0,8,12,8,9,7,8,0,0,0,0,14.6,69.2,93,119,0.0,63,0,0.0,6.0,36.0,33.6,9.6,19.2,63,27,Percent ATK,Percent ATK,Energy Regen,"4p Astral Voice, Swing Jazz"
ad183c2d765411f0b6138878734f76cf,57,Lycaon,60,Ice,The Restrained,60.0,11,11,8,9,5,8,0,0,0,0,55.4,83.6,91,117,0.0,36,0,30.0,18.0,0.0,28.8,26.4,33.6,36,27,CRIT Rate,Ice DMG Bonus,Impact,"4p Shockstar Disco, Swing Jazz"
ad183c2d765411f0b6138878734f76cf,57,Rina,60,Electric,Weeping Cradle,60.0,6,9,4,6,5,9,0,0,0,0,29.0,69.2,93,247,65.6,36,0,0.0,21.0,3.0,33.6,24.0,19.2,36,63,Anomaly Proficiency,PEN Ratio,Energy Regen,"4p Swing Jazz, Puffer Electro"
ad183c2d765411f0b6138878734f76cf,57,Ellen,60,Ice,Marcato Desire,60.0,12,10,8,9,6,8,0,0,0,0,78.6,126.8,94,120,0.0,63,0,40.0,9.0,9.0,14.4,31.2,28.8,63,27,CRIT DMG,Ice DMG Bonus,Percent ATK,"4p Polar Metal, Woodpecker Electro"
ad333754765411f0be7d8878734f76cf,60,Hugo,60,Ice,Myriad Eclipse,60.0,12,12,12,12,7,12,0,0,0,0,89.0,142.8,86,90,0.0,27,0,0.0,0.0,30.0,33.6,21.6,76.8,27,0,CRIT Rate,Percent ATK,Percent ATK,"4p Hormone Punk, Branch & Blade Song"
ad333754765411f0be7d8878734f76cf,60,Lighter,60,Fire,Blazing Laurel,60.0,12,12,11,12,7,11,0,0,0,0,60.2,107.6,91,117,0.0,18,0,0.0,21.0,9.0,19.2,31.2,57.6,18,27,CRIT Rate,Percent ATK,Impact,"4p King of the Summit, Shockstar Disco"
ad333754765411f0be7d8878734f76cf,60,Yixuan,60,Ether,Qingming Birdcage,60.0,11,11,8,11,7,7,0,0,0,0,67.4,147.6,92,108,0.0,45,0,30.0,6.0,6.0,14.4,24.0,81.6,45,18,CRIT Rate,Ether DMG Bonus,Percent HP,"4p Yunkui Tales, Branch & Blade Song"
ad333754765411f0be7d8878734f76cf,60,Astra Yao,60,Ether,Bashful Demon,60.0,8,12,8,12,7,3,0,0,0,0,21.8,74.0,93,119,0.0,27,0,0.0,9.0,15.0,19.2,16.8,24.0,27,27,Percent ATK,Percent ATK,Energy Regen,"4p Astral Voice, Swing Jazz"
ad333754765411f0be7d8878734f76cf,60,Evelyn,60,Fire,Severed Innocence,60.0,12,12,11,12,7,11,0,0,0,0,65.0,190.8,92,117,24.0,9,0,0.0,6.0,3.0,14.4,21.6,76.8,9,27,CRIT Rate,PEN Ratio,Percent ATK,"4p Hormone Punk, Branch & Blade Song"
ad333754765411f0be7d8878734f76cf,60,Ju Fufu,60,Fire,Roaring Fur-nace,60.0,11,11,8,11,7,8,0,0,0,0,55.4,88.4,93,123,0.0,27,0,0.0,12.0,45.0,9.6,12.0,38.4,27,27,CRIT Rate,Percent ATK,Impact,"4p King of the Summit, Shockstar Disco"
ad33378c765411f08bf28878734f76cf,60,Alice,60,Physical,Fusion Compiler,60.0,12,12,9,12,7,9,0,0,0,0,33.8,64.4,195,336,24.0,18,0,40.0,6.0,6.0,9.6,28.8,14.4,18,126,Anomaly Proficiency,Physical DMG Bonus,Anomaly Mastery,"4p Fanged Metal, Phaethon's Melody"
ad33378c765411f08bf28878734f76cf,60,Yuzuha,60,Physical,Kaboom the Cannon,60.0,12,12,10,12,7,11,0,0,0,0,14.6,83.6,171,156,0.0,9,0,0.0,27.0,30.0,14.4,9.6,33.6,9,63,Percent ATK,Percent ATK,Anomaly Mastery,"4p Astral Voice, Phaethon's Melody"
ad33378c765411f08bf28878734f76cf,60,Yixuan,60,Ether,Qingming Birdcage,60.0,12,12,11,12,7,11,0,0,0,0,50.6,157.2,92,171,0.0,0,0,30.0,9.0,9.0,9.6,31.2,43.2,0,81,CRIT DMG,Ether DMG Bonus,Percent HP,"4p Yunkui Tales, Branch & Blade Song"
ad33378c765411f08bf28878734f76cf,60,Miyabi,60,Ice,Fusion Compiler,60.0,12,12,1,12,7,1,0,0,0,0,63.4,123.6,116,301,24.0,0,0,30.0,12.0,9.0,0.0,26.4,57.6,0,63,CRIT Rate,Ice DMG Bonus,Percent ATK,"4p Branch & Blade Song, Woodpecker Electro"
ad33378c765411f08bf28878734f76cf,60,Vivian,60,Ether,Weeping Gemini,60.0,12,11,11,11,7,11,0,0,0,0,12.2,83.6,198,366,0.0,54,0,30.0,9.0,12.0,14.4,7.2,33.6,54,126,Anomaly Proficiency,Ether DMG Bonus,Anomaly Mastery,"4p Phaethon's Melody, Chaos Jazz"
ad33378c765411f08bf28878734f76cf,60,Astra Yao,60,Ether,Elegant Vanity,60.0,1,12,1,11,7,1,0,0,0,0,14.6,107.6,93,128,0.0,27,0,0.0,21.0,12.0,9.6,9.6,57.6,27,36,Percent ATK,Percent ATK,Energy Regen,"4p Astral Voice, Swing Jazz"
ad3337c2765411f09a908878734f76cf,60,Miyabi,60,Ice,Hailstorm Shrine,60.0,12,12,8,12,7,11,0,0,0,0,68.2,176.4,116,274,0.0,9,0,30.0,3.0,24.0,9.6,31.2,62.4,9,36,CRIT DMG,Ice DMG Bonus,Percent ATK,"4p Branch & Blade Song, Woodpecker Electro"
ad3337c2765411f09a908878734f76cf,60,Soldier 0 - Anby,60,Electric,Severed Innocence,60.0,12,12,8,12,7,7,0,0,0,0,74.6,166.8,94,129,0.0,0,0,30.0,3.0,21.0,0.0,31.2,52.8,0,36,CRIT Rate,Electric DMG Bonus,Percent ATK,"4p Shadow Harmony, Branch & Blade Song"
ad3337c2765411f09a908878734f76cf,60,Burnice,60,Fire,Rainforest Gourmet,60.0,6,12,3,11,7,7,0,0,0,0,12.2,59.6,153,446,0.0,63,0,30.0,0.0,30.0,14.4,7.2,9.6,63,99,Anomaly Proficiency,Fire DMG Bonus,Anomaly Mastery,"4p Chaos Jazz, Freedom Blues"
ad3337c2765411f09a908878734f76cf,60,Piper,60,Physical,Roaring Ride,60.0,10,12,10,11,7,10,0,0,0,0,17.0,69.2,150,348,0.0,18,0,40.0,9.0,36.0,9.6,12.0,19.2,18,108,Anomaly Proficiency,Physical DMG Bonus,Anomaly Mastery,"4p Fanged Metal, Freedom Blues"
ad3337c2765411f09a908878734f76cf,60,Yanagi,60,Electric,Timeweaver,60.0,11,12,9,10,7,9,0,0,0,0,14.6,78.8,192,383,0.0,27,0,30.0,12.0,24.0,33.6,9.6,28.8,27,117,Anomaly Proficiency,Electric DMG Bonus,Anomaly Mastery,"4p Chaos Jazz, Freedom Blues"
ad3337c2765411f09a908878734f76cf,60,Vivian,60,Ether,Weeping Gemini,60.0,12,10,7,10,7,9,0,0,0,0,26.6,59.6,198,366,0.0,0,0,30.0,12.0,24.0,19.2,21.6,9.6,0,126,Anomaly Proficiency,Ether DMG Bonus,Anomaly Mastery,"4p Phaethon's Melody, Freedom Blues"
ad3337fc765411f0a8ff8878734f76cf,57,Miyabi,60,Ice,Hailstorm Shrine,60.0,12,12,12,12,7,12,0,0,0,0,85.0,114.0,116,256,0.0,0,0,30.0,12.0,12.0,9.6,24.0,48.0,0,18,CRIT Rate,Ice DMG Bonus,Percent ATK,"4p Branch & Blade Song, Woodpecker Electro"
